"HGNC.symbol","MGI.symbol"
"SPINK9","Spink10"
"RNU6-1040P","Gm26181"
"OR2B6","Olfr11"
"A4GALT","A4galt"
"MRPL47","Mrpl47"
"ZNF845","Zfp459"
"ZNF845","Zfp748"
"ZNF845","Zfp729b"
"ZNF845","Zfp729a"
"SLC35A5","Slc35a5"
"B3GALNT1","B3galnt1"
"RNU6-464P","Gm24491"
"SLCO1B1","Slco1b2"
"AMMECR1L","Ammecr1l"
"NNMT","Nnmt"
"RIPOR1","Ripor1"
"FGD4","Fgd4"
"AKAP14","Akap14"
"RLIM","Rlim"
"AFAP1L2","Afap1l2"
"BORA","Bora"
"BCHE","Bche"
"ZNF92","Gm28041"
"ZNF92","Gm26965"
"ZNF92","Gm10037"
"NFKBIA","Nfkbia"
"PNMA3","Pnma3"
"FNDC5","Fndc5"
"HMGXB3","Hmgxb3"
"ELP2","Elp2"
"KEL","Kel"
"H3C3","H3c8"
"H3C3","H3c1"
"KIAA1522","C77080"
"SEPTIN6","Septin6"
"SIDT1","Sidt1"
"APCDD1","Apcdd1"
"SPICE1","Spice1"
"DMRT1","Dmrt1"
"TRMT12","Trmt12"
"MRPL9","Mrpl9"
"TATDN1","Tatdn1"
"ADTRP","Adtrp"
"SMN2","Smn1"
"CPSF6","Cpsf6"
"EIF5","Eif5"
"RNU1-55P","Gm24622"
"TREML4","Treml4"
"RIC8B","Ric8b"
"C21orf62","4932438H23Rik"
"VWA2","Vwa2"
"NEK9","Nek9"
"UPRT","Uprt"
"S1PR1","S1pr1"
"IGKV1D-17","Igkv11-125"
"IGKV1D-17","Igkv16-104"
"IL12RB2","Il12rb2"
"YPEL1","Ypel1"
"IGKV1-37","Igkv11-125"
"IGKV1-37","Igkv16-104"
"PFKFB1","Pfkfb1"
"TRO","Tro"
"OR7A10","Olfr19"
"COX7B","Cox7b"
"TAS2R39","Tas2r139"
"TRBV15","Trbv17"
"OR7A5","Olfr19"
"CAMK2A","Camk2a"
"MAP1B","Map1b"
"IGKV2-28","Igkv2-109"
"MZT2B","Mzt2"
"CYP2D7","Cyp2d22"
"CYP2D7","Cyp2d11"
"CYP2D7","Cyp2d10"
"CYP2D7","Cyp2d9"
"CYP2D7","Cyp2d12"
"CYP2D7","Cyp2d34"
"CYP2D7","Cyp2d13"
"CYP2D7","Cyp2d40"
"CYP2D7","Cyp2d26"
"CYB5R3","Cyb5r3"
"DMRT2","Dmrt2"
"ZBTB44","Zbtb44"
"KCNK12","Kcnk12"
"GJB2","Gjb2"
"ZCCHC12","Gm45015"
"FHOD3","Fhod3"
"MFSD14A","Mfsd14a"
"RAB43","Rab43"
"TPGS2","Tpgs2"
"ATP11A","Atp11a"
"ROCK2","Rock2"
"GART","Gart"
"IFT80","Ift80"
"ABCE1","Abce1"
"SOX1","Sox1"
"TRAF3","Traf3"
"LLCFC1","Llcfc1"
"MZT1","Mzt1"
"SNORA35B","Gm25107"
"PARS2","Pars2"
"TCF20","Tcf20"
"RPS6KL1","Rps6kl1"
"IFI44","Ifi44"
"H3C13","H3c7"
"H3C13","H3c4"
"H3C13","H3c3"
"H3C13","H3c2"
"VLDLR","Vldlr"
"RNU6-793P","Gm26403"
"TRBV29-1","Trbv30"
"HCRTR2","Hcrtr2"
"RNU2-25P","Gm22073"
"TMEM263","Tmem263"
"NTM","Ntm"
"ERCC3","Ercc3"
"H1-5","H1f5"
"TSLP","Tslp"
"H2BC3","H2bc3"
"PGRMC1","Pgrmc1"
"NEPRO","Nepro"
"GJA3","Gja3"
"SF3B2","Sf3b2"
"IL12A","Il12a"
"RBBP4","Rbbp4"
"CD83","Cd83"
"H4C9","H4c4"
"WDR49","Wdr49"
"DAXX","Daxx"
"MBIP","Mbip"
"PIGF","Pigf"
"TOP3B","Top3b"
"LIMS2","Lims2"
"FGF16","Fgf16"
"YIF1A","Yif1a"
"FBXL3","Fbxl3"
"C5orf49","1700001L19Rik"
"RNU2-68P","Gm22984"
"FOSL1","Fosl1"
"YARS2","Yars2"
"SELENBP1","Selenbp2"
"H4C15","H4c1"
"MRPL57","Mrpl57"
"ARHGAP18","Arhgap18"
"NDUFB5","Ndufb5"
"NFAM1","Nfam1"
"TNPO1","Tnpo1"
"LRCH2","Lrch2"
"IGKV1-12","Igkv11-125"
"IGKV1-12","Igkv16-104"
"FRRS1","Frrs1"
"XPO4","Xpo4"
"ABLIM3","Ablim3"
"PFDN6","Pfdn6"
"DBT","Dbt"
"NMD3","Nmd3"
"IGKV1D-16","Igkv11-125"
"IGKV1D-16","Igkv16-104"
"GFOD2","Gfod2"
"LRRC39","Lrrc39"
"GPR88","Gpr88"
"B3GALT4","B3galt4"
"ATP6V1C2","Atp6v1c2"
"SQLE","Sqle"
"NSDHL","Nsdhl"
"RNF139","Rnf139"
"CENPM","Cenpm"
"IFT88","Ift88"
"F11","F11"
"SPAG6","Spag6l"
"SPIDR","Spidr"
"MIR143","Mir143"
"SPINK7","Spink7"
"TAS2R40","Tas2r144"
"CXorf49","4933412E24Rik"
"WDR46","Wdr46"
"OPCML","Opcml"
"MIR148B","Mir148b"
"SLC25A21","Slc25a21"
"RNU6-239P","Gm26099"
"RNF182","Rnf182"
"SLC16A2","Slc16a2"
"OTOL1","Otol1"
"GYPA","Gypa"
"DONSON","Donson"
"DONSON","Atp5o"
"SMC4","Smc4"
"EIF1AD","Eif1ad"
"SERF1A","Serf1"
"ZNF273","Gm28041"
"ZNF273","Gm26965"
"ZNF273","Gm10037"
"SEC61B","Gm10320"
"DRAP1","Drap1"
"PHETA2","Pheta2"
"IL17D","Il17d"
"PSMB10","Psmb10"
"RNU6-412P","Gm22090"
"FOS","Fos"
"CRIPT","Cript"
"PIP","Pip"
"COMMD6","Commd6"
"ABT1","Abt1"
"RRS1","Rrs1"
"PRSS16","Prss16"
"KANK1","Kank1"
"MTSS1","Mtss1"
"MIR16-2","Mir16-2"
"CCDC191","Ccdc191"
"IGKV1-9","Igkv11-125"
"IGKV1-9","Igkv16-104"
"WDR33","Wdr33"
"C4orf51","1700011L22Rik"
"CKAP4","Ckap4"
"ASAH1","Asah1"
"SUPV3L1","Supv3l1"
"RNU6-628P","Gm25875"
"DNM1L","Dnm1l"
"TENT4A","Tent4a"
"PPP2R3C","Ppp2r3c"
"DDX28","Ddx28"
"EFEMP2","Efemp2"
"SLC26A2","Slc26a2"
"BTBD11","Btbd11"
"ATP8A2","Atp8a2"
"IGKV1-5","Igkv11-125"
"IGKV1-5","Igkv16-104"
"DACH1","Dach1"
"PRSS1","Try4"
"PRSS1","Try5"
"PRSS1","Try10"
"PRSS1","Prss3"
"PRSS1","Gm5771"
"PRSS1","Gm10334"
"PRSS1","Prss1"
"PRSS1","Prss2"
"SI","Sis"
"CLN5","Cln5"
"SEPTIN3","Septin3"
"BSND","Bsnd"
"PAXBP1","Paxbp1"
"ANKRA2","Ankra2"
"SNX32","Snx32"
"TNFRSF13C","Tnfrsf13c"
"MTNR1A","Mtnr1a"
"SLC39A6","Slc39a6"
"COA8","Coa8"
"EXTL2","Extl2"
"DLGAP5","Dlgap5"
"PTGFR","Ptgfr"
"TIGIT","Tigit"
"SETDB2","Setdb2"
"H2AC4","H2ac7"
"TMEM184C","Tmem184c"
"PRKCE","Prkce"
"GFOD1","Gfod1"
"SASS6","Sass6"
"TRBV12-4","Trbv15"
"SIRT5","Sirt5"
"BECN2","Gm38100"
"ATP6V1E2","Atp6v1e2"
"VPREB1","Vpreb1"
"NOL7","Nol7"
"ZNF727","Zfp953"
"ZNF727","Gm49345"
"ZNF727","Zfp738"
"BDP1","Bdp1"
"NRN1L","Nrn1l"
"CDADC1","Cdadc1"
"HMGCLL1","Hmgcll1"
"CD248","Cd248"
"SNX19","Snx19"
"ZNF322","Zfp322a"
"SLCO1B3-SLCO1B7","Slco1b2"
"LGALS3","Lgals3"
"LRATD2","Lratd2"
"SPACA7","Spaca7"
"SOCS4","Socs4"
"IRX1","Irx1"
"CENPT","Cenpt"
"TLR3","Tlr3"
"GLYCTK","Glyctk"
"THAP11","Thap11"
"ZNF682","Zfp953"
"ZNF682","Gm49345"
"ZNF682","Zfp738"
"OLIG2","Olig2"
"ZC2HC1C","Zc2hc1c"
"ATG3","Atg3"
"JAM3","Jam3"
"WDHD1","Wdhd1"
"SLC17A3","Slc17a3"
"IAPP","Iapp"
"NAPG","Napg"
"LIFR","Lifr"
"IL10RB","Gm21970"
"IL10RB","Il10rb"
"ZW10","Zw10"
"NAA50","Naa50"
"H2AC1","H2ac1"
"MICU2","Micu2"
"DUS2","Dus2"
"IGKV2D-28","Igkv2-109"
"SYNC","Sync"
"PRKDC","Prkdc"
"IGKV2-30","Igkv2-137"
"IGKV2-30","Igkv2-112"
"GRAMD1C","Gramd1c"
"ISY1","Isy1"
"PPM1L","Ppm1l"
"PDCD10","Pdcd10"
"TSGA10IP","Tsga10ip"
"PALMD","Palmd"
"PLD5","Pld5"
"RTCA","Rtca"
"MCUR1","Mcur1"
"OSMR","Osmr"
"CYP2D6","Cyp2d22"
"CYP2D6","Cyp2d11"
"CYP2D6","Cyp2d10"
"CYP2D6","Cyp2d9"
"CYP2D6","Cyp2d12"
"CYP2D6","Cyp2d34"
"CYP2D6","Cyp2d13"
"CYP2D6","Cyp2d40"
"CYP2D6","Cyp2d26"
"GMPR","Gmpr"
"KAT5","Kat5"
"ISY1-RAB43","Isy1"
"NUP58","Nupl1"
"NUP58","Gm49336"
"HHIP","Hhip"
"JARID2","Jarid2"
"SLC6A7","Slc6a7"
"TRBV10-3","Trbv13-1"
"TRBV10-3","Trbv13-2"
"TRBV10-3","Trbv13-3"
"KLKB1","Klkb1"
"TRPV6","Trpv6"
"TRIML1","Triml1"
"MIR33A","Mir33"
"LPAR4","Lpar4"
"NHLRC2","Nhlrc2"
"IVNS1ABP","Ivns1abp"
"CARTPT","Cartpt"
"QTRT2","Qtrt2"
"HTR4","Htr4"
"KIAA1328","AW554918"
"PNMA5","Pnma5"
"TRBV23-1","Trbv23"
"TRBV23-1","Trbv26"
"PGF","Pgf"
"UTP15","Utp15"
"NSUN2","Nsun2"
"CCT2","Cct2"
"SRBD1","Srbd1"
"SMN1","Smn1"
"TNFAIP2","Tnfaip2"
"PIEZO2","Piezo2"
"COL6A5","Col6a5"
"PCSK9","Pcsk9"
"WBP2NL","Wbp2nl"
"MDM2","Mdm2"
"H4C5","H4c12"
"IL23R","Il23r"
"SERPINI2","Serpini2"
"RNU6-401P","Gm26207"
"RNU6-121P","Gm26099"
"IGKV1-17","Igkv11-125"
"IGKV1-17","Igkv16-104"
"MOCOS","Mocos"
"PARD6A","Pard6a"
"CDH7","Cdh7"
"TRMT13","Trmt13"
"ARHGEF7","Arhgef7"
"FYB2","Fyb2"
"TACR2","Tacr2"
"GYPC","Gypc"
"RIT2","Rit2"
"RN7SL5P","Rn7s6"
"VN1R5","Vmn1r239-ps"
"GP9","Gp9"
"EPCAM","Epcam"
"MAPK1","Mapk1"
"CATSPER1","Catsper1"
"H1-3","H1f3"
"UCHL3","Uchl3"
"RAB1B","Rab1b"
"TTC22","Ttc22"
"ODC1","Odc1"
"TRBV13","Trbv12-2"
"SLC10A7","Slc10a7"
"CPAMD8","Mug2"
"ADGRL4","Adgrl4"
"INSM2","Insm2"
"TRBV20OR9-2","Trbv20"
"ZNF775","B020011L13Rik"
"DRD3","Drd3"
"RICTOR","Rictor"
"PWP1","Pwp1"
"MZT2A","Mzt2"
"TDRKH","Tdrkh"
"HTR2C","Htr2c"
"F8A1","F8a"
"VCAM1","Vcam1"
"H2BC5","H2bc14"
"CGN","Cgn"
"TBC1D4","Tbc1d4"
"PIK3C3","Pik3c3"
"C3orf80","1110032F04Rik"
"GALNT1","Galnt1"
"IRX2","Irx2"
"ZMYM2","Zmym2"
"RPRD1A","Rprd1a"
"BTF3","Btf3"
"SLC30A7","Slc30a7"
"HCFC1R1","Hcfc1r1"
"USP28","Usp28"
"PRPS1","Prps1l3"
"VPS52","Vps52"
"RHOQ","Rhoq"
"CALM2","Calm2"
"UBE2V2","Ube2v2"
"CDC42BPB","Cdc42bpb"
"TMEM61","Tmem61"
"MAPK1IP1L","Mapk1ip1l"
"BAG5","Bag5"
"ABCB7","Abcb7"
"DAB2","Dab2"
"STPG4","Stpg4"
"CELF4","Celf4"
"FRS2","Frs2"
"LAMA2","Lama2"
"C6orf58","2310057J18Rik"
"TRBV19","Trbv19"
"TMEM174","Tmem174"
"THEMIS","Themis"
"FAM149A","Fam149a"
"HKDC1","Hkdc1"
"FASTKD3","Fastkd3"
"ZMIZ1","Zmiz1"
"MTRR","Mtrr"
"RBM8A","Rbm8a2"
"FAT1","Fat1"
"MMAA","Mmaa"
"NR3C2","Nr3c2"
"TRIB1","Trib1"
"TRBV12-3","Trbv15"
"UPF3B","Upf3b"
"C16orf86","4933405L10Rik"
"IGKV1-16","Igkv11-125"
"IGKV1-16","Igkv16-104"
"RPL39","Rpl39"
"ALAS2","Alas2"
"RNU6-578P","Gm23538"
"ATG14","Atg14"
"ZNF678","Zfp953"
"ZNF678","Gm49345"
"ZNF678","Zfp738"
"H1-2","H1f2"
"FAM83B","Fam83b"
"FBXO34","Fbxo34"
"RNU6-853P","Gm22364"
"IGKV1D-42","Igkv11-125"
"IGKV1D-42","Igkv16-104"
"TREML1","Treml1"
"TRBV10-1","Trbv13-1"
"TRBV10-1","Trbv13-2"
"TRBV10-1","Trbv13-3"
"ACOD1","Acod1"
"E2F6","E2f6"
"PCYOX1L","Pcyox1l"
"FIBP","Fibp"
"MYLIP","Mylip"
"SLCO1C1","Slco1c1"
"F8A3","F8a"
"GYPE","Gypa"
"DENND6A","Dennd6a"
"GSTK1","Gstk1"
"CLDN9","Cldn9"
"SLCO1A2","Gm5724"
"SLCO1A2","Slco1a4"
"SLCO1A2","Slco1a1"
"SLCO1A2","Gm6614"
"SLCO1A2","Slco1a6"
"SLCO1A2","Slco1a5"
"LMO7","Lmo7"
"MCM4","Mcm4"
"CDH19","Cdh19"
"CAMK4","Camk4"
"ZNF213","Zfp213"
"ATRX","Atrx"
"TRBV20-1","Trbv20"
"ZDHHC20","Zdhhc20"
"IGKV1D-39","Igkv11-125"
"IGKV1D-39","Igkv16-104"
"TREM2","Trem2"
"H2BC14","H2bc9"
"RTL3","Rtl3"
"KPNA4","Kpna4"
"ARHGAP10","Arhgap10"
"TMEM50B","Tmem50b"
"SHISA8","Shisa8"
"H2BC1","H2bc1"
"CELF3","Celf3"
"MAGEE1","Magee1"
"ZBTB20","Zbtb20"
"YARS1","Yars"
"TBC1D31","Tbc1d31"
"H1-1","H1f1"
"EPAS1","Epas1"
"ZMYM5","Zmym5"
"VPS26A","Vps26a"
"FER1L6","Fer1l6"
"C11orf71","Gm5617"
"ZNF195","Gm28360"
"ZNF195","Gm28168"
"ZNF195","Gm7145"
"TRBV10-2","Trbv13-1"
"TRBV10-2","Trbv13-2"
"TRBV10-2","Trbv13-3"
"AMN","Amn"
"CRYZL1","Cryzl1"
"BRMS1L","Brms1l"
"NSMCE3","Nscme3l"
"NAGA","Naga"
"ADAMTS8","Adamts8"
"PTCD2","Ptcd2"
"APLF","Aplf"
"TUFT1","Tuft1"
"LCAT","Lcat"
"PDGFRB","Pdgfrb"
"SLC35E3","Slc35e3"
"TREX2","Trex2"
"ADAMTS16","Adamts16"
"RRP7A","Rrp7a"
"RNU6-781P","Gm24631"
"SNX27","Snx27"
"RNU6-21P","Gm25834"
"CCDC85B","Ccdc85b"
"SOCS5","Socs5"
"CRYL1","Cryl1"
"CFL1","Cfl1"
"ZNF695","Zfp953"
"ZNF695","Gm49345"
"ZNF695","Zfp738"
"MAGT1","Magt1"
"ATP5MJ","Atp5mpl"
"PSG1","Ceacam1"
"PSG1","Ceacam2"
"ATXN1","Atxn1"
"NKAPD1","Nkapd1"
"SLC35A4","Slc35a4"
"FBLN1","Fbln1"
"NDUFS6","Ndufs6"
"SCRT2","Scrt2"
"OR52N1","Olfr664"
"ATP5PO","Atp5o"
"ATP10D","Atp10d"
"TRIM6-TRIM34","Trim34a"
"TRIM6-TRIM34","Trim34b"
"NDC1","Ndc1"
"SEMA6B","Sema6b"
"EIF2AK1","Eif2ak1"
"CSTF2T","Cstf2t"
"PRAMEF33","Oog1"
"PRAMEF33","Gm2042"
"PRAMEF33","Pramel51"
"STON2","Ston2"
"RGL1","Rgl1"
"TBC1D9","Tbc1d9"
"PLPP6","Plpp6"
"STMND1","Stmnd1"
"GRHL1","Grhl1"
"MOCS1","Mocs1"
"IPO5","Ipo5"
"FKBP15","Fkbp15"
"PRAMEF4","Oog1"
"PRAMEF4","Gm2042"
"PRAMEF4","Pramel51"
"TM6SF1","Tm6sf1"
"C1S","C1s1"
"C1S","C1s2"
"FBXO44","Fbxo44"
"IL17RD","Il17rd"
"KLC1","Klc1"
"CCDC172","Ccdc172"
"RGS8","Rgs8"
"GCG","Gcg"
"PRR5-ARHGAP8","Arhgap8"
"RAMACL","Ramac"
"RNU6-1248P","Gm23431"
"DPPA5","Dppa5a"
"RMND5A","Rmnd5a"
"MIR22","Mir22"
"CSPP1","Cspp1"
"NARS1","Nars"
"FAP","Fap"
"MIRLET7F2","Mirlet7f-2"
"CLEC4A","Clec4a1"
"KCNE2","Kcne2"
"CEACAM8","Ceacam1"
"CEACAM8","Ceacam2"
"AIMP2","Aimp2"
"FTL","Ftl1-ps1"
"NUGGC","Nuggc"
"KLHDC1","Klhdc1"
"RNU6-581P","Gm22576"
"MED15","Med15"
"ARFGEF1","Arfgef1"
"DCDC2C","Dcdc2c"
"DLEU7","Dleu7"
"PATE2","Pate2"
"SMIM11A","Smim11"
"SAMM50","Samm50"
"UPK3A","Upk3a"
"DCAF1","Dcaf1"
"FZD1","Fzd1"
"TMPRSS7","Tmprss7"
"SYN3","Syn3"
"FEM1A","Fem1a"
"ARF1","Arf1"
"OR51Q1","Olfr635"
"OR51Q1","Olfr638"
"DACH2","Dach2"
"FAM229A","Fam229a"
"EGFLAM","Egflam"
"FRAT1","Peg12"
"NUP85","Nup85"
"SNX7","Snx7"
"MALT1","Malt1"
"FECH","Fech"
"PRL","Prl3d1"
"PRL","Prl3d2"
"PRL","Prl3d3"
"PRL","Prl3c1"
"PRL","Prl3b1"
"PRL","Prl3a1"
"PRL","Prl2b1"
"PRL","Prl4a1"
"PSMB4","Psmb4"
"APOBEC2","Apobec2"
"ECI1","Eci1"
"PNN","Pnn"
"PEX5","Pex5"
"MYBL1","Mybl1"
"PEX13","Pex13"
"C11orf53","1810046K07Rik"
"PRSS22","Prss22"
"FABP1","Fabp1"
"PAH","Pah"
"PSMB3","Psmb3"
"RBM46","Rbm46"
"ZDHHC4","Zdhhc4"
"MRPL35","Mrpl35"
"GTF2A1L","Gtf2a1l"
"AKAP9","Akap9"
"ADGRE5","Adgre5"
"TET1","Tet1"
"RSPO4","Rspo4"
"PLGRKT","Plgrkt"
"RNU6-437P","Gm25014"
"PCID2","Pcid2"
"RCL1","Rcl1"
"TOGARAM1","Togaram1"
"PAPSS2","Papss2"
"OR51B4","Olfr66"
"NEXN","Nexn"
"LAYN","Layn"
"C20orf96","6820408C15Rik"
"ISM2","Ism2"
"CD96","Cd96"
"TTC6","Ttc6"
"GSG1L","Gsg1l"
"CEP128","Cep128"
"ALLC","Allc"
"CCDC25","Ccdc25"
"CDH6","Cdh6"
"RNU6-1232P","Gm24430"
"ANKK1","Ankk1"
"SH3BGRL","Sh3bgrl"
"E4F1","E4f1"
"NANOGP8","Nanog"
"ARL11","Arl11"
"SLC5A3","Slc5a3"
"MTMR6","Mtmr6"
"CRYAB","Cryab"
"RNU2-29P","Gm23661"
"TFDP1","Tfdp1"
"VSIG10L2","Gm1113"
"ABCD3","Abcd3"
"RGS16","Rgs16"
"HHLA1","Hhla1"
"SLC16A12","Slc16a12"
"SLITRK1","Slitrk1"
"SPATA6L","Spata6l"
"PRAMEF25","Oog1"
"PRAMEF25","Gm2042"
"PRAMEF25","Pramel51"
"SYCP3","Sycp3"
"TIMM8B","Timm8b"
"LRRC42","Lrrc42"
"RDX","Rdx"
"UBIAD1","Ubiad1"
"CLDN10","Cldn10"
"FAM167A","Fam167a"
"RXRB","Rxrb"
"CDK7","Cdk7"
"RNF217","Rnf217"
"YJU2","Yju2"
"APOBEC1","Apobec1"
"SIGLEC8","Siglece"
"MIPOL1","Mipol1"
"OR6B1","Olfr449"
"MIR98","Mir98"
"IFIT2","Ifit2"
"MYDGF","Mydgf"
"MBL2","Mbl2"
"P2RX4","P2rx4"
"BIVM-ERCC5","Bivm"
"BIVM-ERCC5","Ercc5"
"ZUP1","Zup1"
"RNU5F-7P","Gm23102"
"GRIP1","Grip1"
"CBLB","Cblb"
"FAM160A2","Fam160a2"
"FAM183A","Fam183b"
"HSPA9","Hspa9"
"CMAS","Cmas"
"ST8SIA3","St8sia3"
"MIPEP","Mipep"
"TPD52L3","Trpd52l3"
"OR2A25","Olfr447"
"OR2A1","Olfr435"
"OR2A1","Olfr434"
"OR2A1","Olfr47"
"KBTBD12","Kbtbd12"
"RPS29","Rps29"
"BRD8","Brd8"
"NOL8","Nol8"
"ZNF786","Zfp786"
"OOEP","Ooep"
"PPP1R1B","Ppp1r1b"
"ATP2A2","Atp2a2"
"RNU6-72P","Gm22764"
"SNORA11E","Gm24907"
"BARX1","Barx1"
"OR4P4","Olfr1192-ps1"
"NFATC2IP","Nfatc2ip"
"ATP8A1","Atp8a1"
"XPO6","Xpo6"
"GSDMC","Gsdmc4"
"SIPA1","Sipa1"
"DROSHA","Drosha"
"PEF1","Pef1"
"CISD3","Cisd3"
"ZBTB8B","Zbtb8b"
"LTK","Ltk"
"HUWE1","Huwe1"
"SNORA74A","Snora74a"
"ADAMTS12","Adamts12"
"OR2T29","Olfr224"
"OR2T29","Olfr325"
"HPR","Hp"
"TIRAP","Tirap"
"CLCN1","Clcn1"
"ZNF282","Zfp282"
"ZNRD2","Gm50387"
"ZNRD2","Znrd2"
"VAX1","Vax1"
"IMMT","Immt"
"TMPRSS5","Tmprss5"
"CLEC6A","Clec4n"
"ABTB1","Abtb1"
"FAM243A","Fam243"
"MIR18A","Mir18"
"SNORD64","Snord64"
"PSG5","Ceacam1"
"PSG5","Ceacam2"
"LAMA4","Lama4"
"TRMT10C","Trmt10c"
"PSG8","Ceacam1"
"PSG8","Ceacam2"
"FGG","Fgg"
"RFPL4B","Rfpl4b"
"POMT2","Pomt2"
"PDIA4","Pdia4"
"ALKBH1","Alkbh1"
"MIR140","Mir140"
"MAD2L2","Mad2l2"
"OR2T5","Olfr224"
"OR2T5","Olfr325"
"CCDC125","Ccdc125"
"DIXDC1","Dixdc1"
"WDR7","Wdr7"
"DNAJC21","Dnajc21"
"OR2A5","Olfr448"
"GFRA3","Gfra3"
"DPPA4","Dppa4"
"SERPINE3","Serpine3"
"GRID2IP","Grid2ip"
"GPHA2","Gpha2"
"LRRTM2","Lrrtm2"
"PRAMEF8","Oog1"
"PRAMEF8","Gm2042"
"PRAMEF8","Pramel51"
"RNU6-1333P","Gm24848"
"LAT","Lat"
"EXOSC5","Exosc5"
"FAM204A","Fam204a"
"ZYX","Zyx"
"FGF4","Fgf4"
"EDEM3","Edem3"
"NKX6-1","Nkx6-1"
"RPL24","Rpl24"
"PI4KB","Pi4kb"
"PPFIA1","Ppfia1"
"AMDHD2","Amdhd2"
"FAM229B","Fam229b"
"ADHFE1","Adhfe1"
"IL15","Il15"
"CDK14","Cdk14"
"C2orf78","4930433I11Rik"
"C2orf78","Gm4884"
"C2orf78","Gm5592"
"SBK1","Sbk1"
"PCDH19","Pcdh19"
"LIPK","Lipk"
"SHCBP1L","Shcbp1l"
"NRXN1","Nrxn1"
"PCDH11X","Pcdh11x"
"PRAMEF27","Oog1"
"PRAMEF27","Gm2042"
"PRAMEF27","Pramel51"
"RNU6-576P","Gm24522"
"AHCY","Gm4737"
"PRLHR","Prlhr"
"CD19","Cd19"
"DHODH","Dhodh"
"TECR","Tecr"
"CD163","Cd163"
"CLEC4E","Clec4e"
"ABHD14A","Abhd14a"
"TMEM45B","Tmem45b"
"FBXO7","Fbxo7"
"EIPR1","Eipr1"
"POLE2","Gm49384"
"POLE2","Pole2"
"FBXO6","Fbxo6"
"GLRB","Glrb"
"TEX37","Tex37"
"BIK","Bik"
"ARHGAP24","Arhgap24"
"TNMD","Tnmd"
"FADD","Fadd"
"IRF2BPL","Irf2bpl"
"DDX50","Ddx50"
"GLIS3","Glis3"
"KIF13A","Kif13a"
"RD3L","Rd3l"
"DOCK10","Dock10"
"POGLUT3","Poglut3"
"OCM","Ocm"
"ITSN1","Itsn1"
"RNU2-36P","Gm24763"
"MDM1","Mdm1"
"ZMAT2","Zmat2"
"PCDHA8","Pcdha6"
"ACOT11","Acot11"
"APLP2","Aplp2"
"ANGPTL7","Angptl7"
"PEX1","Pex1"
"AXL","Axl"
"STAMBPL1","Stambpl1"
"C11orf42","Gm5901"
"OR52E6","Olfr671"
"OR52E6","Olfr675"
"PODXL2","Podxl2"
"CACFD1","Cacfd1"
"SCOC","Scoc"
"FAM220A","Fam220a"
"ETFDH","Etfdh"
"OTUD7A","Otud7a"
"ASIC5","Asic5"
"ECM2","Ecm2"
"RNU6-1299P","Gm22960"
"PCDHA5","Pcdha5"
"PCDHA5","Gm37388"
"PCDHA2","Pcdha2"
"ASAP1","Asap1"
"SMIM33","1700066B19Rik"
"RNU6-828P","Gm22977"
"KCNJ5","Kcnj5"
"CNST","Cnst"
"SIGLEC11","Siglecg"
"PLCL2","Plcl2"
"SNORA84","Gm25394"
"CLSTN3","Clstn3"
"LRRC1","Lrrc1"
"PCDHA3","Pcdha3"
"PKMYT1","Pkmyt1"
"OR52E4","Olfr677"
"PLCXD2","Plcxd2"
"ZCCHC3","Zcchc3"
"ACTR8","Actr8"
"RPL23","Rpl23"
"MIR34C","Mir34c"
"AGTRAP","Agtrap"
"A1CF","A1cf"
"GCSAM","Gcsam"
"CACUL1","Cacul1"
"DIAPH2","Diaph2"
"PATE1","Pate1"
"CYSTM1","Cystm1"
"ZFR","Zfr"
"SRPK3","Srpk3"
"AHRR","Ahrr"
"SMPD3","Smpd3"
"FAM120C","Fam120c"
"KCNE4","Kcne4"
"ACOT13","Acot13"
"ZNF510","Zfp819"
"RAC1","Rac1"
"CIPC","Cipc"
"PAPOLG","Papolg"
"RIC1","Ric1"
"CSNK2A1","Csnk2a1"
"DEFB131B","Defb43"
"CGAS","Cgas"
"NRBF2","Nrbf2"
"KIFBP","Kifbp"
"TRIM34","Trim34a"
"TRIM34","Trim34b"
"DMAC2","Dmac2"
"PRAMEF17","Oog1"
"PRAMEF17","Gm2042"
"PRAMEF17","Pramel51"
"RNU6-77P","Gm24848"
"LIPN","Lipn"
"TICAM1","Ticam1"
"TBC1D24","Tbc1d24"
"PRAMEF12","Oog1"
"PRAMEF12","Gm2042"
"PRAMEF12","Pramel51"
"RAMAC","Ramac"
"IGKV2D-30","Gm20730"
"KLHL28","Klhl28"
"H2AB3","H2ab2"
"H2AB3","H2ab1"
"H2AB3","H2ab3"
"SIRT1","Sirt1"
"SLC39A7","Slc39a7"
"TEDC2","Tedc2"
"CDK6","Cdk6"
"TMCO3","Tmco3"
"MTMR9","Mtmr9"
"SLC43A2","Slc43a2"
"WDR81","Wdr81"
"SLAIN1","Slain1"
"FAM216A","Fam216a"
"HINT3","Hint3"
"SERPINF1","Serpinf1"
"FAS","Fas"
"PSD2","Psd2"
"RPL19","Rpl19"
"C4orf47","1700029J07Rik"
"TRIM11","Trim11"
"RNU2-30P","Gm23517"
"PCDHA4","Pcdha4"
"PCDHA4","Gm42416"
"NCF2","Ncf2"
"TSPO","Tspo"
"RNU6-194P","Gm22593"
"DRAM1","Dram1"
"NKG7","Nkg7"
"TECPR1","Tecpr1"
